Frame,x_tip,y_tip,angle
15144,473.6168208385105,94.05883849301874,13.53523094847009
15145,473.6168208385105,94.05883849301874,13.53523094847009
15146,465.3048548476555,97.58432897861273,13.942979494915194
15147,465.3048548476555,97.58432897861273,13.942979494915194
15148,455.65717234757665,101.36978098554253,14.044360416158955
15149,455.65717234757665,101.36978098554253,14.044360416158955
15150,455.65717234757665,101.36978098554253,14.044360416158955
15151,427.0293152095114,110.25524860758304,14.457625041916126
15152,427.0293152095114,110.25524860758304,14.457625041916126
15153,427.0293152095114,110.25524860758304,14.457625041916126
15154,427.0293152095114,110.25524860758304,14.457625041916126
15155,411.05821490392145,114.2664017431861,14.393631667501143
15156,411.05821490392145,114.2664017431861,14.393631667501143
15157,411.05821490392145,114.2664017431861,14.393631667501143
15158,411.05821490392145,114.2664017431861,14.393631667501143
15159,399.54028605817376,116.37572511524272,14.352018708025138
15160,399.54028605817376,116.37572511524272,14.352018708025138
15161,399.54028605817376,116.37572511524272,14.352018708025138
15162,394.70669523682744,118.61262520425053,14.402401813327788
15163,394.70669523682744,118.61262520425053,14.402401813327788
15164,394.70669523682744,118.61262520425053,14.402401813327788
15165,394.70669523682744,118.61262520425053,14.402401813327788
15166,385.4429707131645,121.12938655513997,14.385319901832165
15167,385.4429707131645,121.12938655513997,14.385319901832165
15168,385.4429707131645,121.12938655513997,14.385319901832165
15169,378.96687053990524,122.62189341113006,14.387874796297533
15170,378.96687053990524,122.62189341113006,14.387874796297533
15171,378.96687053990524,122.62189341113006,14.387874796297533
15172,372.14524782846036,124.55579271451887,14.377102772220388
15173,372.14524782846036,124.55579271451887,14.377102772220388
15174,372.14524782846036,124.55579271451887,14.377102772220388
15175,372.14524782846036,124.55579271451887,14.377102772220388
15176,364.8311814867089,125.64623192161712,14.31675638284821
15177,364.8311814867089,125.64623192161712,14.31675638284821
15178,364.8311814867089,125.64623192161712,14.31675638284821
15179,364.8311814867089,125.64623192161712,14.31675638284821
15180,360.9362270652312,126.71843869686569,14.3529480494576
15181,360.9362270652312,126.71843869686569,14.3529480494576
15182,360.9362270652312,126.71843869686569,14.3529480494576
15183,356.8643533348893,127.98591520861507,14.317622490046368
15184,356.8643533348893,127.98591520861507,14.317622490046368
15185,356.8643533348893,127.98591520861507,14.317622490046368
15186,356.8643533348893,127.98591520861507,14.317622490046368
15187,354.41193922623836,129.62241317529805,14.398067660564815
15188,354.41193922623836,129.62241317529805,14.398067660564815
15189,354.41193922623836,129.62241317529805,14.398067660564815
15190,354.41193922623836,129.62241317529805,14.398067660564815
15191,352.22767640392675,129.84228044249735,14.357810480357639
15192,352.22767640392675,129.84228044249735,14.357810480357639
15193,352.22767640392675,129.84228044249735,14.357810480357639
15194,352.22767640392675,129.84228044249735,14.357810480357639
15195,352.00398811758964,130.8945486117656,14.41647540461672
15196,352.00398811758964,130.8945486117656,14.41647540461672
15197,352.00398811758964,130.8945486117656,14.41647540461672
15198,352.00398811758964,130.8945486117656,14.41647540461672
15199,351.465733623874,130.27933375015854,14.411246080674461
15200,351.465733623874,130.27933375015854,14.411246080674461
15201,351.465733623874,130.27933375015854,14.411246080674461
15202,351.465733623874,130.27933375015854,14.411246080674461
15203,353.10581487860077,129.98655271054997,14.444211541978492
15204,353.10581487860077,129.98655271054997,14.444211541978492
15205,353.10581487860077,129.98655271054997,14.444211541978492
15206,353.10581487860077,129.98655271054997,14.444211541978492
15207,353.10581487860077,129.98655271054997,14.444211541978492
15208,354.32591215121585,129.3875226314259,14.415523715489115
15209,354.32591215121585,129.3875226314259,14.415523715489115
15210,354.32591215121585,129.3875226314259,14.415523715489115
15211,358.11538601187243,127.60873145257752,14.429689276349164
15212,358.11538601187243,127.60873145257752,14.429689276349164
15213,358.11538601187243,127.60873145257752,14.429689276349164
15214,368.1271730510496,125.88823111667713,14.65628334083551
15215,368.1271730510496,125.88823111667713,14.65628334083551
15216,388.0897639027534,120.83445690826197,14.721682241917579
15217,388.0897639027534,120.83445690826197,14.721682241917579
15218,388.0897639027534,120.83445690826197,14.721682241917579
15219,388.0897639027534,120.83445690826197,14.721682241917579
15220,447.6137140745099,106.79447433068769,14.849823022431744
15221,447.6137140745099,106.79447433068769,14.849823022431744
15222,447.6137140745099,106.79447433068769,14.849823022431744
15223,447.6137140745099,106.79447433068769,14.849823022431744
15224,513.8345313740235,88.94201883520542,14.985402223977243
15225,513.8345313740235,88.94201883520542,14.985402223977243
15226,513.8345313740235,88.94201883520542,14.985402223977243
15227,584.5969799219787,72.13131123847823,15.022103081378587
15228,584.5969799219787,72.13131123847823,15.022103081378587
15229,584.5969799219787,72.13131123847823,15.022103081378587
15230,584.5969799219787,72.13131123847823,15.022103081378587
15231,-1.0,-1.0,-1.0
15232,-1.0,-1.0,-1.0
15233,-1.0,-1.0,-1.0
15234,-1.0,-1.0,-1.0
15235,-1.0,-1.0,-1.0
15236,-1.0,-1.0,-1.0
15237,-1.0,-1.0,-1.0
15238,-1.0,-1.0,-1.0
15239,-1.0,-1.0,-1.0
15240,-1.0,-1.0,-1.0
15241,-1.0,-1.0,-1.0
15242,-1.0,-1.0,-1.0
15243,-1.0,-1.0,-1.0
15244,-1.0,-1.0,-1.0
15245,-1.0,-1.0,-1.0
15246,-1.0,-1.0,-1.0
15247,-1.0,-1.0,-1.0
15248,-1.0,-1.0,-1.0
15249,-1.0,-1.0,-1.0
15250,-1.0,-1.0,-1.0
15251,-1.0,-1.0,-1.0
15252,-1.0,-1.0,-1.0
15253,-1.0,-1.0,-1.0
15254,-1.0,-1.0,-1.0
15255,-1.0,-1.0,-1.0
15256,-1.0,-1.0,-1.0
15257,-1.0,-1.0,-1.0
15258,-1.0,-1.0,-1.0
15259,-1.0,-1.0,-1.0
15260,-1.0,-1.0,-1.0
15261,-1.0,-1.0,-1.0
15262,-1.0,-1.0,-1.0
15263,-1.0,-1.0,-1.0
15264,-1.0,-1.0,-1.0
15265,-1.0,-1.0,-1.0
15266,-1.0,-1.0,-1.0
15267,658.7620566380413,271.9840720901673,65.38322087903262
15268,658.7620566380413,271.9840720901673,65.38322087903262
15269,658.7620566380413,271.9840720901673,65.38322087903262
15270,-1.0,-1.0,-1.0
15271,-1.0,-1.0,-1.0
15272,-1.0,-1.0,-1.0
15273,-1.0,-1.0,-1.0
15274,-1.0,-1.0,-1.0
15275,-1.0,-1.0,-1.0
15276,-1.0,-1.0,-1.0
15277,-1.0,-1.0,-1.0
15278,-1.0,-1.0,-1.0
15279,-1.0,-1.0,-1.0
15280,-1.0,-1.0,-1.0
15281,-1.0,-1.0,-1.0
15282,-1.0,-1.0,-1.0
15283,-1.0,-1.0,-1.0
15284,-1.0,-1.0,-1.0
15285,-1.0,-1.0,-1.0
15286,-1.0,-1.0,-1.0
15287,-1.0,-1.0,-1.0
15288,-1.0,-1.0,-1.0
15289,-1.0,-1.0,-1.0
15290,-1.0,-1.0,-1.0
15291,-1.0,-1.0,-1.0
15292,-1.0,-1.0,-1.0
15293,-1.0,-1.0,-1.0
15294,-1.0,-1.0,-1.0
15295,-1.0,-1.0,-1.0
15296,-1.0,-1.0,-1.0
15297,-1.0,-1.0,-1.0
15298,-1.0,-1.0,-1.0
15299,-1.0,-1.0,-1.0
15300,-1.0,-1.0,-1.0
15301,-1.0,-1.0,-1.0
15302,-1.0,-1.0,-1.0
15303,-1.0,-1.0,-1.0
15304,659.8500035490348,302.7278906828702,68.0074850176361
15305,659.8500035490348,302.7278906828702,68.0074850176361
15306,659.8500035490348,302.7278906828702,68.0074850176361
15307,-1.0,-1.0,-1.0
15308,-1.0,-1.0,-1.0
15309,-1.0,-1.0,-1.0
15310,-1.0,-1.0,-1.0
15311,-1.0,-1.0,-1.0
15312,-1.0,-1.0,-1.0
15313,-1.0,-1.0,-1.0
15314,-1.0,-1.0,-1.0
15315,-1.0,-1.0,-1.0
15316,-1.0,-1.0,-1.0
15317,-1.0,-1.0,-1.0
15318,-1.0,-1.0,-1.0
15319,-1.0,-1.0,-1.0
15320,-1.0,-1.0,-1.0
15321,-1.0,-1.0,-1.0
15322,-1.0,-1.0,-1.0
15323,-1.0,-1.0,-1.0
15324,-1.0,-1.0,-1.0
15325,-1.0,-1.0,-1.0
15326,-1.0,-1.0,-1.0
15327,-1.0,-1.0,-1.0
15328,-1.0,-1.0,-1.0
15329,-1.0,-1.0,-1.0
15330,-1.0,-1.0,-1.0
15331,-1.0,-1.0,-1.0
15332,-1.0,-1.0,-1.0
15333,-1.0,-1.0,-1.0
15334,-1.0,-1.0,-1.0
15335,-1.0,-1.0,-1.0
15336,-1.0,-1.0,-1.0
15337,-1.0,-1.0,-1.0
15338,-1.0,-1.0,-1.0
15339,-1.0,-1.0,-1.0
15340,-1.0,-1.0,-1.0
15341,-1.0,-1.0,-1.0
15342,-1.0,-1.0,-1.0
15343,-1.0,-1.0,-1.0
15344,-1.0,-1.0,-1.0
15345,-1.0,-1.0,-1.0
15346,-1.0,-1.0,-1.0
15347,-1.0,-1.0,-1.0
15348,-1.0,-1.0,-1.0
15349,-1.0,-1.0,-1.0
15350,-1.0,-1.0,-1.0
15351,-1.0,-1.0,-1.0
15352,-1.0,-1.0,-1.0
15353,-1.0,-1.0,-1.0
15354,-1.0,-1.0,-1.0
15355,-1.0,-1.0,-1.0
15356,-1.0,-1.0,-1.0
15357,-1.0,-1.0,-1.0
15358,-1.0,-1.0,-1.0
15359,-1.0,-1.0,-1.0
15360,-1.0,-1.0,-1.0
15361,-1.0,-1.0,-1.0
15362,-1.0,-1.0,-1.0
15363,-1.0,-1.0,-1.0
15364,-1.0,-1.0,-1.0
15365,-1.0,-1.0,-1.0
15366,-1.0,-1.0,-1.0
15367,-1.0,-1.0,-1.0
15368,-1.0,-1.0,-1.0
15369,-1.0,-1.0,-1.0
15370,-1.0,-1.0,-1.0
15371,-1.0,-1.0,-1.0
15372,-1.0,-1.0,-1.0
15373,-1.0,-1.0,-1.0
15374,-1.0,-1.0,-1.0
15375,-1.0,-1.0,-1.0
15376,-1.0,-1.0,-1.0
15377,-1.0,-1.0,-1.0
15378,-1.0,-1.0,-1.0
15379,-1.0,-1.0,-1.0
15380,-1.0,-1.0,-1.0
15381,-1.0,-1.0,-1.0
15382,-1.0,-1.0,-1.0
15383,-1.0,-1.0,-1.0
15384,-1.0,-1.0,-1.0
15385,-1.0,-1.0,-1.0
15386,-1.0,-1.0,-1.0
15387,-1.0,-1.0,-1.0
15388,-1.0,-1.0,-1.0
15389,-1.0,-1.0,-1.0
15390,-1.0,-1.0,-1.0
15391,-1.0,-1.0,-1.0
15392,-1.0,-1.0,-1.0
15393,-1.0,-1.0,-1.0
15394,-1.0,-1.0,-1.0
15395,-1.0,-1.0,-1.0
15396,581.0255334438376,82.2134903452938,18.240561277068075
15397,581.0255334438376,82.2134903452938,18.240561277068075
15398,581.0255334438376,82.2134903452938,18.240561277068075
15399,581.0255334438376,82.2134903452938,18.240561277068075
15400,504.54501974579216,108.20687336472082,18.367466866520516
15401,504.54501974579216,108.20687336472082,18.367466866520516
15402,480.19153867200976,114.74314526058613,18.215236476959763
15403,480.19153867200976,114.74314526058613,18.215236476959763
15404,480.19153867200976,114.74314526058613,18.215236476959763
15405,480.19153867200976,114.74314526058613,18.215236476959763
15406,481.1334880735474,114.93837987598896,18.306314422936975
15407,481.1334880735474,114.93837987598896,18.306314422936975
15408,481.1334880735474,114.93837987598896,18.306314422936975
15409,481.1334880735474,114.93837987598896,18.306314422936975
15410,481.22375651438375,115.32425157846816,18.363929221479495
15411,481.22375651438375,115.32425157846816,18.363929221479495
15412,481.22375651438375,115.32425157846816,18.363929221479495
15413,481.0061476491177,115.88486232133987,18.392068924435105
15414,481.0061476491177,115.88486232133987,18.392068924435105
15415,481.0061476491177,115.88486232133987,18.392068924435105
15416,481.0061476491177,115.88486232133987,18.392068924435105
15417,481.0061476491177,115.88486232133987,18.392068924435105
15418,480.74431942077973,115.99972299960476,18.4476350015402
15419,480.74431942077973,115.99972299960476,18.4476350015402
15420,480.74431942077973,115.99972299960476,18.4476350015402
15421,474.4354821001108,118.26779588723768,18.419666856397818
15422,474.4354821001108,118.26779588723768,18.419666856397818
15423,474.4354821001108,118.26779588723768,18.419666856397818
15424,474.4354821001108,118.26779588723768,18.419666856397818
15425,440.08199116018545,129.16493577064725,18.557208362443355
15426,440.08199116018545,129.16493577064725,18.557208362443355
15427,440.08199116018545,129.16493577064725,18.557208362443355
15428,440.08199116018545,129.16493577064725,18.557208362443355
15429,405.5826733129546,143.2546512519189,19.13011247173442
15430,405.5826733129546,143.2546512519189,19.13011247173442
15431,405.5826733129546,143.2546512519189,19.13011247173442
15432,380.7092319757368,151.73343472577628,19.31826513212549
15433,380.7092319757368,151.73343472577628,19.31826513212549
15434,380.7092319757368,151.73343472577628,19.31826513212549
15435,361.1049251192611,158.29210964204339,19.276866681021808
15436,361.1049251192611,158.29210964204339,19.276866681021808
15437,361.1049251192611,158.29210964204339,19.276866681021808
15438,361.1049251192611,158.29210964204339,19.276866681021808
15439,351.12064416753026,160.15740517681266,19.222298338907002
15440,351.12064416753026,160.15740517681266,19.222298338907002
15441,351.12064416753026,160.15740517681266,19.222298338907002
15442,350.6795237239778,160.25079319228283,19.30852809817995
15443,350.6795237239778,160.25079319228283,19.30852809817995
15444,350.6795237239778,160.25079319228283,19.30852809817995
15445,352.235170809486,161.26975004529746,19.39141148888277
15446,352.235170809486,161.26975004529746,19.39141148888277
15447,352.235170809486,161.26975004529746,19.39141148888277
15448,352.16661267059806,161.16908614038297,19.431949962569462
15449,352.16661267059806,161.16908614038297,19.431949962569462
15450,352.16661267059806,161.16908614038297,19.431949962569462
15451,352.16661267059806,161.16908614038297,19.431949962569462
15452,352.1955652072122,160.89967942323648,19.374831837026782
15453,352.1955652072122,160.89967942323648,19.374831837026782
15454,352.1955652072122,160.89967942323648,19.374831837026782
15455,352.1955652072122,160.89967942323648,19.374831837026782
15456,357.28724214063664,160.8853688858274,19.48359983339897
15457,357.28724214063664,160.8853688858274,19.48359983339897
15458,357.28724214063664,160.8853688858274,19.48359983339897
15459,373.2747023798775,157.70822567540196,19.84142467544131
15460,373.2747023798775,157.70822567540196,19.84142467544131
15461,373.2747023798775,157.70822567540196,19.84142467544131
15462,373.2747023798775,157.70822567540196,19.84142467544131
15463,413.76465959264954,145.73652344160408,20.060687694310186
15464,413.76465959264954,145.73652344160408,20.060687694310186
15465,413.76465959264954,145.73652344160408,20.060687694310186
15466,413.76465959264954,145.73652344160408,20.060687694310186
15467,421.56491169118,145.81690276354516,20.468797917990628
15468,421.56491169118,145.81690276354516,20.468797917990628
15469,421.56491169118,145.81690276354516,20.468797917990628
15470,428.47993964066416,144.49541132320263,20.56672243018049
15471,428.47993964066416,144.49541132320263,20.56672243018049
15472,428.47993964066416,144.49541132320263,20.56672243018049
15473,428.2206744374084,143.93873542317644,20.579294002579232
15474,428.2206744374084,143.93873542317644,20.579294002579232
15475,428.2206744374084,143.93873542317644,20.579294002579232
15476,428.2206744374084,143.93873542317644,20.579294002579232
15477,428.23246696453697,143.7896109066137,20.460288004496032
15478,428.23246696453697,143.7896109066137,20.460288004496032
15479,428.23246696453697,143.7896109066137,20.460288004496032
15480,468.310101111987,127.61330643626638,19.844588991429177
15481,468.310101111987,127.61330643626638,19.844588991429177
15482,468.310101111987,127.61330643626638,19.844588991429177
15483,468.310101111987,127.61330643626638,19.844588991429177
15484,501.7551414578539,116.10387325196521,19.762924260059503
15485,501.7551414578539,116.10387325196521,19.762924260059503
15486,501.7551414578539,116.10387325196521,19.762924260059503
15487,524.2235473719732,108.21700186403807,19.793428646062104
15488,524.2235473719732,108.21700186403807,19.793428646062104
15489,524.2235473719732,108.21700186403807,19.793428646062104
15490,563.381605809059,94.52590218524158,19.889364900524868
15491,563.381605809059,94.52590218524158,19.889364900524868
15492,563.381605809059,94.52590218524158,19.889364900524868
15493,563.381605809059,94.52590218524158,19.889364900524868
15494,594.7326210117118,83.21175734385105,19.886298322102284
15495,594.7326210117118,83.21175734385105,19.886298322102284
15496,594.7326210117118,83.21175734385105,19.886298322102284
15497,642.6498139861073,66.53311239468368,19.871066185154064
15498,642.6498139861073,66.53311239468368,19.871066185154064
15499,642.6498139861073,66.53311239468368,19.871066185154064
15500,642.6498139861073,66.53311239468368,19.871066185154064
15501,-1.0,-1.0,-1.0
15502,-1.0,-1.0,-1.0
15503,-1.0,-1.0,-1.0
15504,-1.0,-1.0,-1.0
15505,-1.0,-1.0,-1.0
15506,-1.0,-1.0,-1.0
15507,-1.0,-1.0,-1.0
15508,-1.0,-1.0,-1.0
15509,-1.0,-1.0,-1.0
15510,-1.0,-1.0,-1.0
15511,-1.0,-1.0,-1.0
15512,-1.0,-1.0,-1.0
15513,-1.0,-1.0,-1.0
15514,-1.0,-1.0,-1.0
15515,-1.0,-1.0,-1.0
15516,-1.0,-1.0,-1.0
15517,-1.0,-1.0,-1.0
15518,-1.0,-1.0,-1.0
15519,-1.0,-1.0,-1.0
15520,-1.0,-1.0,-1.0
15521,-1.0,-1.0,-1.0
15522,-1.0,-1.0,-1.0
15523,-1.0,-1.0,-1.0
15524,-1.0,-1.0,-1.0
15525,-1.0,-1.0,-1.0
15526,-1.0,-1.0,-1.0
15527,-1.0,-1.0,-1.0
15528,-1.0,-1.0,-1.0
15529,-1.0,-1.0,-1.0
15530,-1.0,-1.0,-1.0
15531,-1.0,-1.0,-1.0
15532,-1.0,-1.0,-1.0
15533,-1.0,-1.0,-1.0
15534,-1.0,-1.0,-1.0
15535,-1.0,-1.0,-1.0
15536,-1.0,-1.0,-1.0
15537,-1.0,-1.0,-1.0
15538,-1.0,-1.0,-1.0
15539,-1.0,-1.0,-1.0
15540,-1.0,-1.0,-1.0
15541,-1.0,-1.0,-1.0
15542,-1.0,-1.0,-1.0
15543,-1.0,-1.0,-1.0
15544,-1.0,-1.0,-1.0
15545,-1.0,-1.0,-1.0
15546,-1.0,-1.0,-1.0
15547,-1.0,-1.0,-1.0
15548,-1.0,-1.0,-1.0
15549,-1.0,-1.0,-1.0
15550,-1.0,-1.0,-1.0
15551,-1.0,-1.0,-1.0
15552,-1.0,-1.0,-1.0
15553,-1.0,-1.0,-1.0
15554,-1.0,-1.0,-1.0
15555,-1.0,-1.0,-1.0
15556,-1.0,-1.0,-1.0
15557,-1.0,-1.0,-1.0
15558,-1.0,-1.0,-1.0
15559,-1.0,-1.0,-1.0
15560,-1.0,-1.0,-1.0
15561,-1.0,-1.0,-1.0
15562,-1.0,-1.0,-1.0
15563,-1.0,-1.0,-1.0
15564,-1.0,-1.0,-1.0
15565,-1.0,-1.0,-1.0
15566,-1.0,-1.0,-1.0
15567,-1.0,-1.0,-1.0
15568,-1.0,-1.0,-1.0
15569,-1.0,-1.0,-1.0
15570,-1.0,-1.0,-1.0
15571,-1.0,-1.0,-1.0
15572,-1.0,-1.0,-1.0
15573,-1.0,-1.0,-1.0
15574,-1.0,-1.0,-1.0
15575,-1.0,-1.0,-1.0
15576,-1.0,-1.0,-1.0
15577,-1.0,-1.0,-1.0
15578,-1.0,-1.0,-1.0
15579,599.0600152658302,71.28523010453065,15.903417454351963
15580,599.0600152658302,71.28523010453065,15.903417454351963
15581,599.0600152658302,71.28523010453065,15.903417454351963
15582,599.0600152658302,71.28523010453065,15.903417454351963
15583,520.07660994138,93.55872300160821,15.99349921998556
15584,520.07660994138,93.55872300160821,15.99349921998556
15585,520.07660994138,93.55872300160821,15.99349921998556
15586,520.07660994138,93.55872300160821,15.99349921998556
15587,515.5199837020197,94.39127601792438,15.8697661084976
15588,515.5199837020197,94.39127601792438,15.8697661084976
15589,515.5199837020197,94.39127601792438,15.8697661084976
15590,515.8577631793207,94.79713812920481,15.91101085813555
15591,515.8577631793207,94.79713812920481,15.91101085813555
15592,515.8577631793207,94.79713812920481,15.91101085813555
15593,515.8577631793207,94.79713812920481,15.91101085813555
15594,514.530553977013,95.44127341102008,15.95490375493664
15595,514.530553977013,95.44127341102008,15.95490375493664
15596,514.530553977013,95.44127341102008,15.95490375493664
15597,514.530553977013,95.44127341102008,15.95490375493664
15598,487.660780378033,103.80075373866109,16.23482872689836
15599,487.660780378033,103.80075373866109,16.23482872689836
15600,487.660780378033,103.80075373866109,16.23482872689836
15601,487.660780378033,103.80075373866109,16.23482872689836
15602,453.96016052127936,115.07591534709191,16.768665470240766
15603,453.96016052127936,115.07591534709191,16.768665470240766
15604,453.96016052127936,115.07591534709191,16.768665470240766
15605,453.96016052127936,115.07591534709191,16.768665470240766
15606,411.3067691371011,128.19330032023845,17.126079256270664
15607,411.3067691371011,128.19330032023845,17.126079256270664
15608,411.3067691371011,128.19330032023845,17.126079256270664
15609,409.03025891760126,129.54098420883352,17.201488842418968
15610,409.03025891760126,129.54098420883352,17.201488842418968
15611,409.03025891760126,129.54098420883352,17.201488842418968
15612,408.94629133085755,130.3613910696784,17.364192884371217
15613,408.94629133085755,130.3613910696784,17.364192884371217
15614,408.94629133085755,130.3613910696784,17.364192884371217
15615,408.94629133085755,130.3613910696784,17.364192884371217
15616,408.0406334285903,130.95218143256713,17.4471374107682
15617,408.0406334285903,130.95218143256713,17.4471374107682
15618,408.0406334285903,130.95218143256713,17.4471374107682
15619,397.09498021600047,135.10557771561798,17.59784865890748
15620,397.09498021600047,135.10557771561798,17.59784865890748
15621,397.09498021600047,135.10557771561798,17.59784865890748
15622,382.565011368945,140.55314081988817,17.851505156833095
15623,382.565011368945,140.55314081988817,17.851505156833095
15624,382.565011368945,140.55314081988817,17.851505156833095
15625,382.565011368945,140.55314081988817,17.851505156833095
15626,367.5913822352789,144.55811931599558,17.8125189312745
15627,367.5913822352789,144.55811931599558,17.8125189312745
15628,367.5913822352789,144.55811931599558,17.8125189312745
15629,353.48009818216616,149.90133187564174,18.06531403254987
15630,353.48009818216616,149.90133187564174,18.06531403254987
15631,353.48009818216616,149.90133187564174,18.06531403254987
15632,353.48009818216616,149.90133187564174,18.06531403254987
15633,350.58569135854236,151.3385059318032,18.123734456130048
15634,350.58569135854236,151.3385059318032,18.123734456130048
15635,350.58569135854236,151.3385059318032,18.123734456130048
15636,349.8151895630116,150.51953791536846,18.051219924048944
15637,349.8151895630116,150.51953791536846,18.051219924048944
15638,349.8151895630116,150.51953791536846,18.051219924048944
15639,349.8151895630116,150.51953791536846,18.051219924048944
15640,351.8584853741489,150.66955840128162,18.12244255288479
15641,351.8584853741489,150.66955840128162,18.12244255288479
15642,351.8584853741489,150.66955840128162,18.12244255288479
15643,355.89894160664994,149.86826731578032,18.179522662284302
15644,355.89894160664994,149.86826731578032,18.179522662284302
15645,355.89894160664994,149.86826731578032,18.179522662284302
15646,355.89894160664994,149.86826731578032,18.179522662284302
15647,367.57298333365753,146.9133476430881,18.32422429562117
15648,367.57298333365753,146.9133476430881,18.32422429562117
15649,367.57298333365753,146.9133476430881,18.32422429562117
15650,367.57298333365753,146.9133476430881,18.32422429562117
15651,390.4281482325041,140.46101768625326,18.35156942215738
15652,390.4281482325041,140.46101768625326,18.35156942215738
15653,390.4281482325041,140.46101768625326,18.35156942215738
15654,407.7111328912715,135.98699532298863,18.370176083832465
15655,407.7111328912715,135.98699532298863,18.370176083832465
15656,407.7111328912715,135.98699532298863,18.370176083832465
15657,407.7111328912715,135.98699532298863,18.370176083832465
15658,411.8140949207747,134.13609612962625,18.156448704128756
15659,411.8140949207747,134.13609612962625,18.156448704128756
15660,411.8140949207747,134.13609612962625,18.156448704128756
15661,411.5112540770149,134.10456596783106,18.164385825340098
15662,411.5112540770149,134.10456596783106,18.164385825340098
15663,411.5112540770149,134.10456596783106,18.164385825340098
15664,411.5112540770149,134.10456596783106,18.164385825340098
15665,412.8509484877621,133.0144053364414,18.104959786097925
15666,412.8509484877621,133.0144053364414,18.104959786097925
15667,412.8509484877621,133.0144053364414,18.104959786097925
15668,418.3749029296378,131.12346929002345,18.020067765581196
15669,418.3749029296378,131.12346929002345,18.020067765581196
15670,418.3749029296378,131.12346929002345,18.020067765581196
15671,418.3749029296378,131.12346929002345,18.020067765581196
15672,428.19023252838275,128.33296294328153,18.012018592887546
15673,428.19023252838275,128.33296294328153,18.012018592887546
15674,428.19023252838275,128.33296294328153,18.012018592887546
15675,460.92896922930044,119.3491515647461,18.050304325741084
15676,460.92896922930044,119.3491515647461,18.050304325741084
15677,460.92896922930044,119.3491515647461,18.050304325741084
15678,460.92896922930044,119.3491515647461,18.050304325741084
15679,466.5749436318413,118.17206942058367,18.039113145937296
15680,466.5749436318413,118.17206942058367,18.039113145937296
15681,466.5749436318413,118.17206942058367,18.039113145937296
15682,466.01435062488514,117.59928679482086,18.011941722490096
15683,466.01435062488514,117.59928679482086,18.011941722490096
15684,466.01435062488514,117.59928679482086,18.011941722490096
15685,466.01435062488514,117.59928679482086,18.011941722490096
15686,477.11263139885807,115.05276336685957,18.023790960961474
15687,477.11263139885807,115.05276336685957,18.023790960961474
15688,477.11263139885807,115.05276336685957,18.023790960961474
15689,477.11263139885807,115.05276336685957,18.023790960961474
15690,495.2338809024759,109.7030913677918,18.038257774134212
15691,495.2338809024759,109.7030913677918,18.038257774134212
15692,495.2338809024759,109.7030913677918,18.038257774134212
15693,495.2338809024759,109.7030913677918,18.038257774134212
15694,535.5955386646425,97.49655687125312,18.204869622487713
15695,535.5955386646425,97.49655687125312,18.204869622487713
15696,535.5955386646425,97.49655687125312,18.204869622487713
15697,535.5955386646425,97.49655687125312,18.204869622487713
15698,535.5955386646425,97.49655687125312,18.204869622487713
15699,596.3451948898042,78.83849022397969,18.27089660637141
15700,596.3451948898042,78.83849022397969,18.27089660637141
15701,596.3451948898042,78.83849022397969,18.27089660637141
15702,650.1276543244609,61.68933196001987,18.3091540840236
15703,650.1276543244609,61.68933196001987,18.3091540840236
15704,650.1276543244609,61.68933196001987,18.3091540840236
15705,-1.0,-1.0,-1.0
15706,-1.0,-1.0,-1.0
15707,-1.0,-1.0,-1.0
15708,-1.0,-1.0,-1.0
15709,-1.0,-1.0,-1.0
15710,-1.0,-1.0,-1.0
15711,-1.0,-1.0,-1.0
15712,-1.0,-1.0,-1.0
15713,-1.0,-1.0,-1.0
15714,-1.0,-1.0,-1.0
15715,-1.0,-1.0,-1.0
15716,-1.0,-1.0,-1.0
15717,-1.0,-1.0,-1.0
15718,-1.0,-1.0,-1.0
15719,-1.0,-1.0,-1.0
15720,-1.0,-1.0,-1.0
15721,-1.0,-1.0,-1.0
15722,-1.0,-1.0,-1.0
15723,-1.0,-1.0,-1.0
15724,-1.0,-1.0,-1.0
15725,-1.0,-1.0,-1.0
15726,-1.0,-1.0,-1.0
15727,-1.0,-1.0,-1.0
15728,-1.0,-1.0,-1.0
15729,-1.0,-1.0,-1.0
15730,-1.0,-1.0,-1.0
17674,-1.0,-1.0,-1.0
17675,-1.0,-1.0,-1.0
17676,-1.0,-1.0,-1.0
17677,-1.0,-1.0,-1.0
17678,-1.0,-1.0,-1.0
17679,-1.0,-1.0,-1.0
17680,-1.0,-1.0,-1.0
17681,-1.0,-1.0,-1.0
17682,-1.0,-1.0,-1.0
17683,-1.0,-1.0,-1.0
17684,-1.0,-1.0,-1.0
17685,-1.0,-1.0,-1.0
17686,-1.0,-1.0,-1.0
17687,-1.0,-1.0,-1.0
17688,-1.0,-1.0,-1.0
17689,-1.0,-1.0,-1.0
17690,-1.0,-1.0,-1.0
17691,-1.0,-1.0,-1.0
17692,-1.0,-1.0,-1.0
17693,-1.0,-1.0,-1.0
17694,-1.0,-1.0,-1.0
17695,-1.0,-1.0,-1.0
17696,-1.0,-1.0,-1.0
17697,-1.0,-1.0,-1.0
17698,-1.0,-1.0,-1.0
17699,-1.0,-1.0,-1.0
17700,-1.0,-1.0,-1.0
17701,-1.0,-1.0,-1.0
17702,-1.0,-1.0,-1.0
