frame_number,bottom_left_x,bottom_left_y,box_angle,r_encode,l_encode
14994,379,199,24.279514700308876,27.2123508675259,50.168099583190255
14995,379,200,24.537728476577794,27.2123508675259,50.168099583190255
14996,379,200,24.537728476577794,27.17872134966064,50.12218849179315
14997,379,200,24.537728476577794,27.17872134966064,50.12218849179315
14998,379,200,24.537728476577794,27.17872134966064,50.12218849179315
14999,379,200,24.537728476577794,27.17872134966064,50.12218849179315
15000,379,200,24.537728476577794,27.16068006750058,50.19706099398852
15001,379,200,24.537728476577794,27.16068006750058,50.19706099398852
15002,379,199,24.396758926582674,27.16068006750058,50.19706099398852
15003,380,198,24.13655156672279,27.16068006750058,50.19706099398852
15004,380,198,24.13655156672279,27.198694465193647,50.13382138217111
15005,378,197,23.645622635101894,27.198694465193647,50.13382138217111
15006,379,197,24.020246797264893,27.198694465193647,50.13382138217111
15007,379,197,24.020246797264893,27.23102788553645,49.82821709852925
15008,387,191,23.19859051364819,27.23102788553645,49.82821709852925
15009,391,190,23.27894919800269,27.23102788553645,49.82821709852925
15010,396,190,23.898791636158652,27.23102788553645,49.82821709852925
15011,396,190,23.898791636158652,27.203884318917645,48.81714119341652
15012,411,184,24.24352058724527,27.203884318917645,48.81714119341652
15013,423,179,24.38181187689551,27.203884318917645,48.81714119341652
15014,423,179,24.38181187689551,27.23250862897182,47.91406387555543
15015,434,175,25.114834886144564,27.23250862897182,47.91406387555543
15016,440,174,25.808715184252225,27.23250862897182,47.91406387555543
15017,440,174,25.808715184252225,27.0300284754776,44.91272714291537
15018,445,172,25.974393962431318,27.0300284754776,44.91272714291537
15019,455,168,26.350461245948594,27.0300284754776,44.91272714291537
15020,464,162,26.095424157388344,27.0300284754776,44.91272714291537
15021,464,162,26.095424157388344,26.81951541551356,42.64045980761631
15022,475,157,26.30101719581888,26.81951541551356,42.64045980761631
15023,487,154,28.072486935852957,26.81951541551356,42.64045980761631
15024,500,146,27.299572211332805,26.81951541551356,42.64045980761631
15025,513,139,27.03086025984298,26.55774274759745,40.640487464442245
15026,531,134,32.82854179141253,26.55774274759745,40.640487464442245
15027,536,130,33.17851165939275,26.55774274759745,40.640487464442245
15028,535,130,32.19573393471325,26.092160718790996,36.89993315392206
15029,518,139,29.60445074600491,26.092160718790996,36.89993315392206
15030,517,138,28.072486935852957,26.092160718790996,36.89993315392206
15031,517,138,28.072486935852957,25.922278039690724,33.59742463826295
15032,516,138,28.523118606312032,25.922278039690724,33.59742463826295
15033,-1,-1,-1.0,25.922278039690724,33.59742463826295
15034,-1,-1,-1.0,25.86146006153335,30.705924922631368
15035,-1,-1,-1.0,25.86146006153335,30.705924922631368
15036,-1,-1,-1.0,25.86146006153335,30.705924922631368
15037,-1,-1,-1.0,25.582159012342306,25.95202513265845
15038,-1,-1,-1.0,25.582159012342306,25.95202513265845
15039,-1,-1,-1.0,25.582159012342306,25.95202513265845
15040,-1,-1,-1.0,25.582159012342306,25.95202513265845
15041,-1,-1,-1.0,25.384810364352703,20.983269731474465
15042,-1,-1,-1.0,25.384810364352703,20.983269731474465
15043,-1,-1,-1.0,25.384810364352703,20.983269731474465
15044,-1,-1,-1.0,25.384810364352703,20.983269731474465
15045,-1,-1,-1.0,25.06169265924916,16.013366281195445
15046,-1,-1,-1.0,25.06169265924916,16.013366281195445
15047,-1,-1,-1.0,25.06169265924916,16.013366281195445
15048,-1,-1,-1.0,25.06169265924916,16.013366281195445
15049,-1,-1,-1.0,24.87706386701275,7.752795179274557
15050,-1,-1,-1.0,24.87706386701275,7.752795179274557
15051,539,114,31.429565614838516,24.87706386701275,7.752795179274557
15052,547,114,45.0,24.87706386701275,7.752795179274557
15053,547,114,45.0,24.204146794655244,0.0656410758314507
15054,-1,-1,-1.0,24.204146794655244,0.0656410758314507
15055,-1,-1,-1.0,24.204146794655244,0.0656410758314507
15056,-1,-1,-1.0,25.38849123109713,0.2494592040943928
15057,-1,-1,-1.0,25.38849123109713,0.2494592040943928
15058,-1,-1,-1.0,25.38849123109713,0.2494592040943928
15059,-1,-1,-1.0,25.38849123109713,0.2494592040943928
15060,-1,-1,-1.0,25.29639091308485,0.0906852227427634
15061,-1,-1,-1.0,25.29639091308485,0.0906852227427634
15062,-1,-1,-1.0,25.29639091308485,0.0906852227427634
15063,-1,-1,-1.0,25.764020649698693,0.1510966157142377
15064,-1,-1,-1.0,25.764020649698693,0.1510966157142377
15065,-1,-1,-1.0,25.764020649698693,0.1510966157142377
15066,-1,-1,-1.0,26.69646987335089,0.1645577268393765
15067,-1,-1,-1.0,26.69646987335089,0.1645577268393765
15068,-1,-1,-1.0,26.69646987335089,0.1645577268393765
15069,-1,-1,-1.0,24.84495072713013,0.1991955127849394
15070,-1,-1,-1.0,24.84495072713013,0.1991955127849394
15071,-1,-1,-1.0,24.84495072713013,0.1991955127849394
15072,-1,-1,-1.0,24.84495072713013,0.1991955127849394
15073,-1,-1,-1.0,22.70573532848171,-0.0407569980680762
15074,-1,-1,-1.0,22.70573532848171,-0.0407569980680762
15075,-1,-1,-1.0,21.94757119311781,-0.0808845536009812
15076,-1,-1,-1.0,21.94757119311781,-0.0808845536009812
15077,-1,-1,-1.0,21.94757119311781,-0.0808845536009812
15078,106,102,27.64597536373868,21.94757119311781,-0.0808845536009812
15079,106,102,27.64597536373868,24.29688330620124,-0.0629746422783625
15080,-1,-1,-1.0,24.29688330620124,-0.0629746422783625
15081,-1,-1,-1.0,24.29688330620124,-0.0629746422783625
15082,-1,-1,-1.0,24.29688330620124,-0.0629746422783625
15083,-1,-1,-1.0,22.718880079052965,-0.2497495800090234
15084,546,115,37.568592028827496,22.718880079052965,-0.2497495800090234
15085,-1,-1,-1.0,22.718880079052965,-0.2497495800090234
15086,-1,-1,-1.0,22.718880079052965,-0.2497495800090234
15087,-1,-1,-1.0,23.453108004206243,-0.229348969864418
15088,-1,-1,-1.0,23.453108004206243,-0.229348969864418
15089,-1,-1,-1.0,23.453108004206243,-0.229348969864418
15090,543,105,47.48955292199916,23.453108004206243,-0.229348969864418
15091,543,105,47.48955292199916,23.45418992848859,-0.1451013715450528
15092,96,131,26.56505117707799,23.45418992848859,-0.1451013715450528
15093,97,131,34.5085229876684,23.45418992848859,-0.1451013715450528
15094,97,131,34.5085229876684,21.444753128498505,-0.0992368731315309
15095,-1,-1,-1.0,21.444753128498505,-0.0992368731315309
15096,544,106,36.86989764584402,21.444753128498505,-0.0992368731315309
15097,-1,-1,-1.0,21.444753128498505,-0.0992368731315309
15098,-1,-1,-1.0,22.074411334908987,-0.0790401316122029
15099,-1,-1,-1.0,22.074411334908987,-0.0790401316122029
15100,-1,-1,-1.0,22.074411334908987,-0.0790401316122029
15101,-1,-1,-1.0,22.20276347912842,0.0272994347884889
15102,-1,-1,-1.0,22.20276347912842,0.0272994347884889
15103,-1,-1,-1.0,22.20276347912842,0.0272994347884889
15104,547,104,41.6335393365702,21.68990835273445,1.1601987659466886
15105,547,104,37.874983651098205,21.68990835273445,1.1601987659466886
15106,547,105,41.6335393365702,21.68990835273445,1.1601987659466886
15107,547,105,41.6335393365702,20.792640603052064,3.5943550598590264
15108,547,105,38.65980825409009,20.792640603052064,3.5943550598590264
15109,-1,-1,-1.0,20.792640603052064,3.5943550598590264
15110,-1,-1,-1.0,20.792640603052064,3.5943550598590264
15111,-1,-1,-1.0,20.013086556189847,10.460176122300195
15112,-1,-1,-1.0,20.013086556189847,10.460176122300195
15113,-1,-1,-1.0,20.013086556189847,10.460176122300195
15114,-1,-1,-1.0,18.51280704267559,18.808645889041003
15115,-1,-1,-1.0,18.51280704267559,18.808645889041003
15116,-1,-1,-1.0,18.51280704267559,18.808645889041003
15117,-1,-1,-1.0,18.276265493728133,24.407486979372663
15118,-1,-1,-1.0,18.276265493728133,24.407486979372663
15119,-1,-1,-1.0,18.276265493728133,24.407486979372663
15120,542,93,32.47119229084849,18.276265493728133,24.407486979372663
15121,535,98,33.690067525979785,18.139537411005836,30.707432925385845
15122,522,101,25.82099197418928,18.139537411005836,30.707432925385845
15123,520,101,24.443954780416536,18.139537411005836,30.707432925385845
15124,520,101,24.443954780416536,18.282223973534585,35.343579354779564
15125,521,102,26.56505117707799,18.282223973534585,35.343579354779564
15126,501,107,21.991129917177126,18.282223973534585,35.343579354779564
15127,501,107,21.991129917177126,18.266894373083403,35.56461360708394
15128,500,106,20.67442476087389,18.266894373083403,35.56461360708394
15129,502,106,21.412969474871762,18.266894373083403,35.56461360708394
15130,502,106,22.380135051959574,18.266894373083403,35.56461360708394
15131,502,106,22.380135051959574,18.86156731832673,37.229802551381496
15132,502,106,22.380135051959574,18.86156731832673,37.229802551381496
15133,502,107,23.334041276709776,18.86156731832673,37.229802551381496
15134,501,107,22.932100437589785,18.86156731832673,37.229802551381496
15135,500,107,22.54306100005788,18.86156731832673,37.229802551381496
15136,500,107,22.54306100005788,18.887239597365262,37.26718537381535
15137,498,107,20.897765498838858,18.887239597365262,37.26718537381535
15138,498,108,21.80140948635181,18.887239597365262,37.26718537381535
15139,497,108,21.44773632710535,18.85028644527074,37.598289895369845
15140,495,109,21.630886836517924,18.85028644527074,37.598289895369845
15141,486,111,20.46227152342221,18.85028644527074,37.598289895369845
15142,486,111,20.46227152342221,18.857350496851254,37.86359360138289
15143,485,112,20.924501744921166,18.857350496851254,37.86359360138289
15144,482,112,20.112588289075486,18.857350496851254,37.86359360138289
15145,481,112,19.855214369321057,18.857350496851254,37.86359360138289
15146,481,112,19.855214369321057,19.26167863720052,38.70664150192765
15147,475,113,19.98310652189998,19.26167863720052,38.70664150192765
15148,475,113,19.98310652189998,19.37431334927085,39.629637101885606
15149,442,122,18.121860247901356,19.37431334927085,39.629637101885606
15150,437,122,17.690889620033303,19.37431334927085,39.629637101885606
15151,437,122,17.690889620033303,19.774092341638905,42.46949425745636
15152,432,122,17.002852638757364,19.774092341638905,42.46949425745636
15153,425,125,17.35402463626132,19.774092341638905,42.46949425745636
15154,419,128,17.79120310874663,19.774092341638905,42.46949425745636
15155,419,128,17.79120310874663,19.705587675516767,43.96656707749956
15156,415,128,17.306731391110045,19.705587675516767,43.96656707749956
15157,413,129,17.073966029945943,19.705587675516767,43.96656707749956
15158,411,129,16.847199436467093,19.705587675516767,43.96656707749956
15159,411,129,16.847199436467093,19.676399750430207,45.0778562690013
15160,409,129,16.626209500429947,19.676399750430207,45.0778562690013
15161,405,130,16.663479082887935,19.676399750430207,45.0778562690013
15162,405,130,16.663479082887935,19.707765351740576,45.52918134997788
15163,401,132,16.942610765909095,19.707765351740576,45.52918134997788
15164,396,135,17.437637534970417,19.707765351740576,45.52918134997788
15165,397,134,17.206572588041453,19.707765351740576,45.52918134997788
15166,395,135,17.333242707715637,19.698282821823568,46.405999182796535
15167,394,136,17.12804747359667,19.698282821823568,46.405999182796535
15168,393,135,17.027207335047944,19.698282821823568,46.405999182796535
15169,392,135,16.60124698717081,19.70167701978589,47.01324172389048
15170,390,135,16.408569154163143,19.70167701978589,47.01324172389048
15171,388,136,16.539824001228926,19.70167701978589,47.01324172389048
15172,388,136,16.539824001228926,19.68487162913013,47.675221637392326
15173,386,136,16.352383543191127,19.68487162913013,47.675221637392326
15174,383,137,16.389540334034784,19.68487162913013,47.675221637392326
15175,378,138,16.24763157278565,19.68487162913013,47.675221637392326
15176,378,138,16.24763157278565,19.62184334473865,48.376902373606654
15177,377,139,16.460014812040036,19.62184334473865,48.376902373606654
15178,375,139,16.284922471883405,19.62184334473865,48.376902373606654
15179,373,139,16.11341823308929,19.62184334473865,48.376902373606654
15180,373,139,16.11341823308929,19.65512378809298,48.77684979999121
15181,370,139,15.862658370688086,19.65512378809298,48.77684979999121
15182,367,139,15.619392138710783,19.65512378809298,48.77684979999121
15183,367,139,15.619392138710783,19.610070626564838,49.13731642607796
15184,364,140,15.383296966881314,19.610070626564838,49.13731642607796
15185,363,140,15.306138974089874,19.610070626564838,49.13731642607796
15186,363,140,15.306138974089874,19.610070626564838,49.13731642607796
15187,363,140,15.306138974089874,19.67431299421673,49.39334877366807
15188,363,140,15.306138974089874,19.67431299421673,49.39334877366807
15189,361,141,15.355549414421832,19.67431299421673,49.39334877366807
15190,362,140,15.229732891908514,19.67431299421673,49.39334877366807
15191,362,140,15.229732891908514,19.640688895748735,49.58333762105693
15192,361,142,15.906179083287263,19.640688895748735,49.58333762105693
15193,360,142,15.828306596252423,19.640688895748735,49.58333762105693
15194,361,142,15.906179083287263,19.640688895748735,49.58333762105693
15195,361,142,15.906179083287263,19.69255361606679,49.61877643491029
15196,361,141,15.355549414421832,19.69255361606679,49.61877643491029
15197,361,141,15.355549414421832,19.69255361606679,49.61877643491029
15198,362,141,15.786792072089266,19.69255361606679,49.61877643491029
15199,362,141,15.786792072089266,19.698370817929728,49.66073197159609
15200,363,140,15.306138974089874,19.698370817929728,49.66073197159609
15201,362,140,15.154068050312599,19.698370817929728,49.66073197159609
15202,363,140,15.229732891908514,19.698370817929728,49.66073197159609
15203,363,140,15.229732891908514,19.716890383175738,49.52265538803944
15204,363,140,15.508638196829802,19.716890383175738,49.52265538803944
15205,363,140,15.508638196829802,19.716890383175738,49.52265538803944
15206,364,140,15.586304491473161,19.716890383175738,49.52265538803944
15207,368,139,15.699668546134552,19.716890383175738,49.52265538803944
15208,368,138,15.619392138710783,19.696711587586123,49.39673719609665
15209,370,138,15.780753309515392,19.696711587586123,49.39673719609665
15210,382,138,16.914179161778243,19.696711587586123,49.39673719609665
15211,393,133,16.37015090008355,19.71522730818616,49.06581726709341
15212,398,131,16.189206257026942,19.71522730818616,49.06581726709341
15213,417,127,16.77651428763783,19.71522730818616,49.06581726709341
15214,417,127,16.77651428763783,19.9534082525242,48.17872363091976
15215,434,120,15.945395900922854,19.9534082525242,48.17872363091976
15216,434,120,15.945395900922854,20.030082916798108,46.2656962666921
15217,440,119,16.279673202130517,20.030082916798108,46.2656962666921
15218,468,113,18.232491080703817,20.030082916798108,46.2656962666921
15219,487,107,18.43494882292201,20.030082916798108,46.2656962666921
15220,487,107,18.43494882292201,20.14511502740207,40.54920736952313
15221,536,93,29.357753542791276,20.14511502740207,40.54920736952313
15222,533,95,27.758540601060023,20.14511502740207,40.54920736952313
15223,-1,-1,-1.0,20.14511502740207,40.54920736952313
15224,-1,-1,-1.0,20.29713588828525,34.207178603971215
15225,542,106,32.7352262721076,20.29713588828525,34.207178603971215
15226,542,106,35.53767779197438,20.29713588828525,34.207178603971215
15227,542,106,35.53767779197438,20.31725083214421,27.302021458772074
15228,542,105,37.568592028827496,20.31725083214421,27.302021458772074
15229,542,105,40.23635830927382,20.31725083214421,27.302021458772074
15230,542,105,37.568592028827496,20.31725083214421,27.302021458772074
15231,542,105,37.568592028827496,20.2961783687706,19.587044300978462
15232,542,105,37.568592028827496,20.2961783687706,19.587044300978462
15233,542,105,37.568592028827496,20.186855419790238,10.180315161873892
15234,542,105,37.568592028827496,20.186855419790238,10.180315161873892
15235,542,105,45.0,20.186855419790238,10.180315161873892
15236,-1,-1,-1.0,20.186855419790238,10.180315161873892
15237,-1,-1,-1.0,18.95385484742076,0.7491704999576427
15238,542,105,38.15722658736906,18.95385484742076,0.7491704999576427
15239,542,105,35.53767779197438,18.95385484742076,0.7491704999576427
15240,542,105,35.53767779197438,19.50753418021729,0.0148896895034909
15241,541,105,36.25383773744479,19.50753418021729,0.0148896895034909
15242,542,106,35.53767779197438,19.50753418021729,0.0148896895034909
15243,-1,-1,-1.0,19.50753418021729,0.0148896895034909
15244,-1,-1,-1.0,21.71145338560291,-0.0231300638278355
15245,-1,-1,-1.0,21.71145338560291,-0.0231300638278355
15246,-1,-1,-1.0,21.71145338560291,-0.0231300638278355
15247,-1,-1,-1.0,31.47260737916101,-0.3338151123903401
15248,-1,-1,-1.0,31.47260737916101,-0.3338151123903401
15249,-1,-1,-1.0,31.47260737916101,-0.3338151123903401
15250,-1,-1,-1.0,49.29469541219243,-2.629694382082562
15251,-1,-1,-1.0,49.29469541219243,-2.629694382082562
15252,-1,-1,-1.0,49.29469541219243,-2.629694382082562
15253,-1,-1,-1.0,49.29469541219243,-2.629694382082562
15254,-1,-1,-1.0,70.92307903419095,1.2474350993845178
15255,-1,-1,-1.0,70.92307903419095,1.2474350993845178
15256,-1,-1,-1.0,70.92307903419095,1.2474350993845178
15257,-1,-1,-1.0,76.66628848433425,7.605870774311626
15258,-1,-1,-1.0,76.66628848433425,7.605870774311626
15259,-1,-1,-1.0,76.66628848433425,7.605870774311626
15260,-1,-1,-1.0,70.82390809944104,26.12613900719164
15261,-1,-1,-1.0,70.82390809944104,26.12613900719164
15262,-1,-1,-1.0,70.82390809944104,26.12613900719164
15263,-1,-1,-1.0,70.82390809944104,26.12613900719164
15264,-1,-1,-1.0,70.48505705031957,32.657961667477295
15265,-1,-1,-1.0,70.48505705031957,32.657961667477295
15266,-1,-1,-1.0,70.48505705031957,32.657961667477295
15267,-1,-1,-1.0,70.8391919078282,33.596457207032906
15268,-1,-1,-1.0,70.8391919078282,33.596457207032906
15269,-1,-1,-1.0,70.8391919078282,33.596457207032906
15270,-1,-1,-1.0,71.632719929989,33.70803209714385
15271,-1,-1,-1.0,71.632719929989,33.70803209714385
15272,-1,-1,-1.0,71.632719929989,33.70803209714385
15273,-1,-1,-1.0,71.632719929989,33.70803209714385
15274,-1,-1,-1.0,72.12822112744699,33.68362548352101
15275,-1,-1,-1.0,72.12822112744699,33.68362548352101
15276,-1,-1,-1.0,72.12822112744699,33.68362548352101
15277,-1,-1,-1.0,72.12822112744699,33.68362548352101
15278,-1,-1,-1.0,72.20282682915533,33.93751036340967
15279,-1,-1,-1.0,72.20282682915533,33.93751036340967
15280,-1,-1,-1.0,72.20282682915533,33.93751036340967
15281,-1,-1,-1.0,72.60115287537027,34.12804952615836
15282,-1,-1,-1.0,72.60115287537027,34.12804952615836
15283,-1,-1,-1.0,72.60115287537027,34.12804952615836
15284,-1,-1,-1.0,72.8235479159463,34.22598189550769
15285,-1,-1,-1.0,72.8235479159463,34.22598189550769
15286,-1,-1,-1.0,72.8235479159463,34.22598189550769
15287,-1,-1,-1.0,72.98537600582479,34.212229564515226
15288,-1,-1,-1.0,72.98537600582479,34.212229564515226
15289,-1,-1,-1.0,72.98537600582479,34.212229564515226
15290,-1,-1,-1.0,72.43126764344876,32.31967948969139
15291,-1,-1,-1.0,72.43126764344876,32.31967948969139
15292,-1,-1,-1.0,72.43126764344876,32.31967948969139
15293,-1,-1,-1.0,72.43126764344876,32.31967948969139
15294,-1,-1,-1.0,73.40726911586867,33.0022426196153
15295,-1,-1,-1.0,73.40726911586867,33.0022426196153
15296,-1,-1,-1.0,73.40726911586867,33.0022426196153
15297,-1,-1,-1.0,73.40726911586867,33.0022426196153
15298,-1,-1,-1.0,74.06731860158108,32.61718060574089
15299,-1,-1,-1.0,74.06731860158108,32.61718060574089
15300,-1,-1,-1.0,74.06731860158108,32.61718060574089
15301,-1,-1,-1.0,74.12864686824317,36.218249650082335
15302,-1,-1,-1.0,74.12864686824317,36.218249650082335
15303,-1,-1,-1.0,74.12864686824317,36.218249650082335
15304,-1,-1,-1.0,73.70599992327939,35.96224576892678
15305,-1,-1,-1.0,73.70599992327939,35.96224576892678
15306,-1,-1,-1.0,73.70599992327939,35.96224576892678
15307,-1,-1,-1.0,70.67297163122609,25.445711821767595
15308,-1,-1,-1.0,70.67297163122609,25.445711821767595
15309,-1,-1,-1.0,70.67297163122609,25.445711821767595
15310,-1,-1,-1.0,70.67297163122609,25.445711821767595
15311,-1,-1,-1.0,66.50431283506593,-2.0622322754908997
15312,-1,-1,-1.0,66.50431283506593,-2.0622322754908997
15313,-1,-1,-1.0,54.0950943409122,-1.5244549109658578
15314,-1,-1,-1.0,54.0950943409122,-1.5244549109658578
15315,-1,-1,-1.0,54.0950943409122,-1.5244549109658578
15316,-1,-1,-1.0,33.35645181500062,-1.0804386780439756
15317,-1,-1,-1.0,33.35645181500062,-1.0804386780439756
15318,-1,-1,-1.0,33.35645181500062,-1.0804386780439756
15319,-1,-1,-1.0,33.35645181500062,-1.0804386780439756
15320,-1,-1,-1.0,28.05166341219512,-0.9770154500290004
15321,-1,-1,-1.0,28.05166341219512,-0.9770154500290004
15322,-1,-1,-1.0,28.05166341219512,-0.9770154500290004
15323,-1,-1,-1.0,14.405710103681416,-0.5416614800932678
15324,-1,-1,-1.0,14.405710103681416,-0.5416614800932678
15325,-1,-1,-1.0,14.405710103681416,-0.5416614800932678
15326,-1,-1,-1.0,15.327065378997858,-0.0085767942534005
15327,-1,-1,-1.0,15.327065378997858,-0.0085767942534005
15328,-1,-1,-1.0,15.327065378997858,-0.0085767942534005
15329,-1,-1,-1.0,15.327065378997858,-0.0085767942534005
15330,-1,-1,-1.0,19.412925438950356,0.0693466035697554
15331,-1,-1,-1.0,19.412925438950356,0.0693466035697554
15332,-1,-1,-1.0,19.412925438950356,0.0693466035697554
15333,104,125,27.474431626277134,26.721991389112127,-0.1730639580622153
15334,-1,-1,-1.0,26.721991389112127,-0.1730639580622153
15335,-1,-1,-1.0,26.721991389112127,-0.1730639580622153
15336,-1,-1,-1.0,28.45218590049617,-0.2413694305338367
15337,-1,-1,-1.0,28.45218590049617,-0.2413694305338367
15338,-1,-1,-1.0,28.45218590049617,-0.2413694305338367
15339,-1,-1,-1.0,26.541311111654444,-0.1164538947691369
15340,-1,-1,-1.0,26.541311111654444,-0.1164538947691369
15341,-1,-1,-1.0,26.541311111654444,-0.1164538947691369
15342,-1,-1,-1.0,31.278051294779537,-0.1884449218758561
15343,-1,-1,-1.0,31.278051294779537,-0.1884449218758561
15344,-1,-1,-1.0,31.278051294779537,-0.1884449218758561
15345,-1,-1,-1.0,31.278051294779537,-0.1884449218758561
15346,-1,-1,-1.0,30.143773151481923,-0.1323897302027035
15347,-1,-1,-1.0,30.143773151481923,-0.1323897302027035
15348,-1,-1,-1.0,30.143773151481923,-0.1323897302027035
15349,-1,-1,-1.0,30.143773151481923,-0.1323897302027035
15350,-1,-1,-1.0,30.61923265278967,-0.2173227091656429
15351,-1,-1,-1.0,30.61923265278967,-0.2173227091656429
15352,-1,-1,-1.0,30.61923265278967,-0.2173227091656429
15353,-1,-1,-1.0,30.61923265278967,-0.2173227091656429
15354,-1,-1,-1.0,33.26794844341887,-0.112183717720768
15355,-1,-1,-1.0,33.26794844341887,-0.112183717720768
15356,-1,-1,-1.0,33.26794844341887,-0.112183717720768
15357,-1,-1,-1.0,33.26794844341887,-0.112183717720768
15358,-1,-1,-1.0,33.730969707689304,-0.2933529758821009
15359,-1,-1,-1.0,33.730969707689304,-0.2933529758821009
15360,-1,-1,-1.0,33.730969707689304,-0.2933529758821009
15361,-1,-1,-1.0,33.730969707689304,-0.2933529758821009
15362,-1,-1,-1.0,28.118598089162248,0.0004884225184014
15363,-1,-1,-1.0,28.118598089162248,0.0004884225184014
15364,-1,-1,-1.0,28.118598089162248,0.0004884225184014
15365,-1,-1,-1.0,28.26512918872168,0.1024191836479246
15366,-1,-1,-1.0,28.26512918872168,0.1024191836479246
15367,-1,-1,-1.0,28.26512918872168,0.1024191836479246
15368,-1,-1,-1.0,28.26512918872168,0.1024191836479246
15369,-1,-1,-1.0,28.37951094954598,-0.0017175000370173
15370,-1,-1,-1.0,28.37951094954598,-0.0017175000370173
15371,-1,-1,-1.0,28.37951094954598,-0.0017175000370173
15372,-1,-1,-1.0,28.06085649873789,0.0674729759773242
15373,-1,-1,-1.0,28.06085649873789,0.0674729759773242
15374,-1,-1,-1.0,28.06085649873789,0.0674729759773242
15375,-1,-1,-1.0,26.941747277969757,0.0928127547710175
15376,-1,-1,-1.0,26.941747277969757,0.0928127547710175
15377,-1,-1,-1.0,26.941747277969757,0.0928127547710175
15378,-1,-1,-1.0,26.091810059894406,1.3201730035185335
15379,-1,-1,-1.0,26.091810059894406,1.3201730035185335
15380,-1,-1,-1.0,26.091810059894406,1.3201730035185335
15381,-1,-1,-1.0,26.091810059894406,1.3201730035185335
15382,-1,-1,-1.0,25.944577398343355,6.787969286716731
15383,-1,-1,-1.0,25.944577398343355,6.787969286716731
15384,-1,-1,-1.0,25.944577398343355,6.787969286716731
15385,-1,-1,-1.0,25.944577398343355,6.787969286716731
15386,-1,-1,-1.0,25.976753800279127,12.731970776365088
15387,-1,-1,-1.0,25.976753800279127,12.731970776365088
15388,-1,-1,-1.0,25.976753800279127,12.731970776365088
15389,-1,-1,-1.0,24.90296575845592,14.941302142363512
15390,-1,-1,-1.0,24.90296575845592,14.941302142363512
15391,-1,-1,-1.0,24.90296575845592,14.941302142363512
15392,-1,-1,-1.0,24.90296575845592,14.941302142363512
15393,-1,-1,-1.0,24.19641476057245,19.200145012619277
15394,-1,-1,-1.0,24.19641476057245,19.200145012619277
15395,548,113,42.27368900609374,24.19641476057245,19.200145012619277
15396,548,113,42.27368900609374,23.55293874413495,27.90612957559196
15397,512,127,26.56505117707799,23.55293874413495,27.90612957559196
15398,504,129,24.842389105455187,23.55293874413495,27.90612957559196
15399,503,130,25.301378625419723,23.55293874413495,27.90612957559196
15400,503,130,25.301378625419723,23.70422717814149,35.40660194365414
15401,503,130,25.301378625419723,23.70422717814149,35.40660194365414
15402,503,130,25.301378625419723,23.55382146316533,37.781819483272685
15403,503,130,25.301378625419723,23.55382146316533,37.781819483272685
15404,503,129,24.443954780416536,23.55382146316533,37.781819483272685
15405,503,130,25.301378625419723,23.55382146316533,37.781819483272685
15406,503,130,25.301378625419723,23.6379126811342,37.69297382079104
15407,503,130,25.301378625419723,23.6379126811342,37.69297382079104
15408,503,130,25.301378625419723,23.6379126811342,37.69297382079104
15409,502,130,24.904768808095188,23.6379126811342,37.69297382079104
15410,502,130,24.904768808095188,23.69641973271473,37.68534125339001
15411,502,131,25.74070835623284,23.69641973271473,37.68534125339001
15412,499,132,25.016893478100023,23.69641973271473,37.68534125339001
15413,499,132,25.016893478100023,23.72316936043083,37.704637763851466
15414,497,132,24.304549265936718,23.72316936043083,37.704637763851466
15415,496,133,24.717440911083393,23.72316936043083,37.704637763851466
15416,496,132,24.717440911083393,23.72316936043083,37.704637763851466
15417,497,132,24.304549265936718,23.72316936043083,37.704637763851466
15418,494,134,24.77514056883192,23.76354833853715,37.736239213318896
15419,485,136,24.034288159442582,23.76354833853715,37.736239213318896
15420,475,141,24.341089936692512,23.76354833853715,37.736239213318896
15421,475,141,24.341089936692512,23.74040216423326,38.33865708333974
15422,464,144,23.344010961577503,23.74040216423326,38.33865708333974
15423,458,146,23.061519532293534,23.74040216423326,38.33865708333974
15424,446,151,23.01475441878997,23.74040216423326,38.33865708333974
15425,446,151,23.01475441878997,23.9025781296876,41.755376160764456
15426,433,155,22.425861921351792,23.9025781296876,41.755376160764456
15427,423,159,22.380135051959574,23.9025781296876,41.755376160764456
15428,407,164,21.54097591853844,23.9025781296876,41.755376160764456
15429,407,164,21.54097591853844,24.483355191598942,45.261958581965786
15430,390,171,21.625835634951795,24.483355191598942,45.261958581965786
15431,386,173,21.630886836517924,24.483355191598942,45.261958581965786
15432,386,173,21.630886836517924,24.68826559725441,47.76546439789438
15433,377,176,21.205164620122204,24.68826559725441,47.76546439789438
15434,372,179,21.48544331706342,24.68826559725441,47.76546439789438
15435,372,179,21.48544331706342,24.63539343080258,49.68654465092416
15436,365,182,21.54766544326147,24.63539343080258,49.68654465092416
15437,365,182,21.54766544326147,24.63539343080258,49.68654465092416
15438,365,182,21.54766544326147,24.63539343080258,49.68654465092416
15439,364,182,21.44773632710535,24.581431386138675,50.689744708174985
15440,364,182,21.44773632710535,24.581431386138675,50.689744708174985
15441,364,183,21.700536739317464,24.581431386138675,50.689744708174985
15442,364,183,21.700536739317464,24.66980482193009,50.76841017890485
15443,364,183,21.700536739317464,24.66980482193009,50.76841017890485
